duration,balance,age,day,pdays,y
108,323,46,7,-1,0
441,-171,44,7,-1,0
46,438,47,7,-1,0
266,316,40,7,-1,0
223,174,36,7,-1,0
105,442,46,7,-1,0
165,786,58,7,-1,0
381,-317,30,7,-1,0
228,667,43,7,-1,0
128,-158,29,7,-1,0
764,72,41,7,-1,0
113,58,44,7,-1,0
396,396,44,7,-1,0
133,10,59,7,-1,0
42,2887,39,7,-1,0
234,0,42,7,-1,0
297,89,31,7,-1,0
50,50,29,7,-1,0
214,29,39,7,-1,0
110,420,44,7,-1,0
99,114,49,7,-1,0
274,365,39,7,-1,0
191,0,27,7,-1,0
305,-24,56,7,-1,0
134,743,43,7,-1,0
112,0,37,7,-1,0
283,99,54,7,-1,0
353,22,38,7,-1,0
212,251,31,7,-1,0
225,615,34,7,-1,0
283,136,35,7,-1,0
1273,2167,44,7,-1,0
1574,309,30,7,-1,1
139,221,51,7,-1,0
228,321,37,7,-1,0
62,-33,39,7,-1,0
256,76,33,7,-1,0
564,42,37,7,-1,0
245,76,46,7,-1,0
161,1293,32,7,-1,0
79,526,43,7,-1,0
152,873,59,7,-1,0
591,40,46,7,-1,0
113,117,47,7,-1,0
193,671,31,7,-1,0
299,145,30,7,-1,0
348,1807,38,7,-1,0
103,-212,44,7,-1,0
253,133,52,7,-1,0
127,566,29,7,-1,0
244,1924,43,7,-1,0
157,145,47,7,-1,0
548,487,43,7,-1,0
114,-57,52,7,-1,0
126,81,32,7,-1,0
161,-227,40,7,-1,0
333,2710,57,7,-1,0
155,98,30,7,-1,0
152,1230,48,7,-1,0
145,78,46,7,-1,0
66,137,59,7,-1,0
123,354,50,7,-1,0
74,149,50,7,-1,0
248,126,33,7,-1,0
130,0,39,7,-1,0
71,8266,57,7,-1,0
984,51,49,7,-1,0
252,258,41,7,-1,0
84,117,43,7,-1,0
1689,199,29,7,-1,1
130,219,56,7,-1,0
489,1571,46,7,-1,0
41,223,42,7,-1,0
159,-79,36,7,-1,0
196,321,29,7,-1,0
276,2527,43,7,-1,0
697,5,48,7,-1,0
81,20,38,7,-1,0
149,1045,46,7,-1,0
281,1,44,7,-1,0
122,3,28,7,-1,0
361,-55,28,7,-1,0
319,141,36,7,-1,0
944,374,37,7,-1,0
282,93,56,7,-1,0
1102,460,46,7,-1,1
35,78,34,7,-1,0
143,135,32,7,-1,0
22,367,33,7,-1,0
90,248,36,7,-1,0
17,630,35,7,-1,0
404,-30,44,7,-1,0
238,157,37,7,-1,0
71,268,48,7,-1,0
309,164,38,7,-1,0
408,-97,44,7,-1,0
128,53,31,7,-1,0
297,788,35,7,-1,0
280,1904,54,7,-1,0
374,260,28,7,-1,0
365,447,38,7,-1,0
177,720,48,8,-1,0
238,2827,31,8,-1,0
425,0,59,8,-1,0
77,1117,29,8,-1,0
223,597,28,8,-1,0
201,362,50,8,-1,0
239,120,31,8,-1,0
308,89,32,8,-1,0
137,442,30,8,-1,0
162,111,32,8,-1,0
134,247,29,8,-1,0
175,1,30,8,-1,0
125,6,34,8,-1,0
211,-947,34,8,-1,0
67,191,41,8,-1,0
156,-147,36,8,-1,0
943,703,31,8,-1,1
813,70,39,8,-1,1
178,83,36,8,-1,0
142,125,39,8,-1,0
194,190,37,8,-1,0
132,46,52,8,-1,0
109,1348,25,8,-1,0
94,420,42,8,-1,0
31,96,27,8,-1,0
84,271,42,8,-1,0
489,1320,29,8,-1,0
180,54,38,8,-1,0
314,198,42,8,-1,0
207,1094,35,8,-1,0
146,141,41,8,-1,0
193,207,57,8,-1,0
177,-206,36,8,-1,0
1040,177,56,8,-1,0
622,176,33,8,-1,0
170,-413,41,8,-1,0
267,-81,33,8,-1,0
1084,3837,35,8,-1,1
528,870,43,8,-1,0
183,206,36,8,-1,0
238,316,37,8,-1,0
61,57,51,8,-1,0
923,1,28,8,-1,0
70,-7,43,8,-1,0
541,611,32,8,-1,1
41,157,36,8,-1,0
221,233,33,8,-1,0
35,419,39,8,-1,0
262,134,28,8,-1,0
151,2087,26,8,-1,0
135,103,40,8,-1,0
604,281,44,8,-1,0
65,133,34,8,-1,0
380,1865,47,8,-1,0
693,325,55,8,-1,0
11,-18,48,8,-1,0
405,49,36,8,-1,0
20,7444,31,8,-1,0
202,59,30,8,-1,0
235,45,46,8,-1,0
75,387,30,8,-1,0
134,5,32,8,-1,0
101,71,48,8,-1,0
255,96,48,8,-1,0
80,72,36,8,-1,0
462,1715,41,8,-1,0
161,181,49,8,-1,0
200,20,26,8,-1,0
56,65,38,8,-1,0
238,81,27,8,-1,0
418,226,51,8,-1,0
139,1128,33,8,-1,0
96,582,53,8,-1,0
39,5611,36,8,-1,0
471,177,48,8,-1,0
231,181,27,8,-1,0
66,0,42,8,-1,0
204,734,61,8,-1,0
159,322,31,8,-1,0
200,134,37,8,-1,0
187,10350,34,8,-1,0
166,84,55,8,-1,0
144,620,24,8,-1,0
690,254,41,8,-1,0
323,0,34,8,-1,0
194,5903,29,8,-1,0
82,134,42,8,-1,0
269,1381,45,8,-1,0
285,104,49,8,-1,0
101,318,26,8,-1,0
294,2151,35,8,-1,0
1119,-8,49,8,-1,1
249,185,44,8,-1,0
106,1773,41,8,-1,0
152,40,50,8,-1,0
12,44,58,8,-1,0
187,0,43,8,-1,0
214,0,34,8,-1,0
268,3058,57,8,-1,0
193,130,43,8,-1,0
95,507,38,8,-1,0
60,844,35,8,-1,0
381,458,49,8,-1,0
206,-744,33,8,-1,0
75,-2,60,8,-1,0
128,129,33,8,-1,0
216,411,33,8,-1,0
155,643,47,8,-1,0
103,391,37,8,-1,0
494,80,34,8,-1,0
107,10,32,8,-1,0
147,114,36,8,-1,0
190,1,40,8,-1,0
339,1341,57,8,-1,0
198,4,48,8,-1,0
141,2770,26,8,-1,0
255,5956,30,8,-1,0
1120,55,41,8,-1,1
306,131,30,8,-1,0
249,1942,35,8,-1,0
215,298,36,8,-1,0
143,291,52,8,-1,0
162,85,45,8,-1,0
81,797,35,8,-1,0
33,152,46,8,-1,0
204,481,39,8,-1,0
124,66,38,8,-1,0
784,4586,38,8,-1,0
393,1798,31,8,-1,0
87,220,39,8,-1,0
108,715,32,8,-1,0
207,442,32,8,-1,0
278,85,26,8,-1,0
74,319,35,8,-1,0
196,-29,26,8,-1,0
149,303,33,8,-1,0
287,2398,41,8,-1,0
229,31,30,8,-1,0
154,1832,36,8,-1,0
357,2019,46,8,-1,0
147,3,30,8,-1,0
93,397,46,8,-1,0
665,1161,38,8,-1,0
131,777,24,8,-1,0
160,47,41,8,-1,0
74,-58,28,8,-1,0
60,1513,55,8,-1,0
82,121,40,8,-1,0
475,904,38,8,-1,0
111,697,40,8,-1,0
284,841,54,8,-1,0
140,7317,49,8,-1,0
110,-95,44,8,-1,0
64,751,32,8,-1,0
149,250,36,8,-1,0
256,365,35,8,-1,0
156,1315,31,8,-1,0
63,65,34,8,-1,0
362,1852,36,8,-1,0
32,-84,44,8,-1,0
712,36,44,8,-1,0
102,125,51,8,-1,0
338,0,36,8,-1,0
69,105,37,8,-1,0
446,432,31,8,-1,0
249,555,42,8,-1,0
176,-24,55,8,-1,0
1007,2261,57,8,-1,0
266,804,33,8,-1,0
172,-617,44,8,-1,0
323,-1,30,8,-1,0
175,237,37,8,-1,0
459,514,32,8,-1,0
211,1988,33,8,-1,0
237,491,31,8,-1,0
50,675,46,8,-1,0
500,177,34,8,-1,0
186,340,51,8,-1,0
96,230,49,8,-1,0
98,0,52,8,-1,0
364,2331,43,8,-1,0
477,0,35,8,-1,0
319,217,27,8,-1,0
178,186,43,8,-1,0
513,168,49,8,-1,1
170,145,50,8,-1,0
139,140,33,8,-1,0
70,-22,49,8,-1,0
110,389,50,8,-1,0
280,323,42,8,-1,0
667,6,28,8,-1,0
63,225,41,8,-1,0
159,142,34,8,-1,0
177,5,58,8,-1,0
108,174,46,8,-1,0
194,-768,46,8,-1,0
366,30,42,8,-1,0
213,968,40,8,-1,0
141,47,42,8,-1,0
982,0,33,8,-1,0
168,91,27,8,-1,0
468,-77,43,8,-1,0
180,486,28,8,-1,0
195,341,34,8,-1,0
352,50,37,8,-1,0
91,205,41,8,-1,0
288,762,39,8,-1,0
72,31,37,8,-1,0
218,-581,41,8,-1,0
289,-45,36,8,-1,0
384,0,51,8,-1,0
130,120,28,8,-1,0
226,335,31,8,-1,0
208,-232,33,8,-1,0
442,785,28,8,-1,1
101,28,31,8,-1,0
756,2067,43,8,-1,1
189,448,48,8,-1,0
108,37,26,8,-1,0
205,301,34,8,-1,0
238,668,38,8,-1,0
136,115,51,8,-1,0
14,275,49,8,-1,0
395,414,60,8,-1,0
161,3,32,8,-1,0
269,496,36,8,-1,0
491,150,28,8,-1,0
44,163,34,8,-1,0
26,1322,40,8,-1,0
22,1713,33,8,-1,0
161,242,37,8,-1,0
406,-29,40,8,-1,0
422,381,59,8,-1,0
147,82,39,8,-1,0
219,21,28,8,-1,0
807,1801,30,8,-1,0
347,640,40,8,-1,0
534,113,28,8,-1,0
58,1042,39,8,-1,0
155,240,44,8,-1,0
152,-244,39,8,-1,0
461,70,30,8,-1,0
389,-339,35,8,-1,0
314,59,31,8,-1,0
28,1222,47,8,-1,0
229,-41,26,8,-1,0
30,0,25,8,-1,0
103,6,42,8,-1,0
32,4,30,8,-1,0
252,20,28,8,-1,0
369,846,46,8,-1,0
116,338,43,8,-1,0
20,90,38,8,-1,0
31,406,31,8,-1,0
190,2,29,8,-1,0
149,2211,34,8,-1,0
210,87,40,8,-1,0
234,178,30,8,-1,0
63,185,44,8,-1,0
21,-210,38,8,-1,0
2087,388,43,8,-1,1
102,1,32,8,-1,0
245,879,33,8,-1,0
190,214,32,8,-1,0
223,698,40,8,-1,0
650,1601,34,8,-1,0
42,717,30,8,-1,0
206,255,53,8,-1,0
66,375,39,8,-1,0
173,587,46,8,-1,0
477,644,32,8,-1,0
77,0,60,8,-1,0
219,-275,40,8,-1,0
376,116,47,8,-1,0
453,37,25,8,-1,0
151,753,44,8,-1,0
200,162,38,8,-1,0
298,984,45,8,-1,0
627,199,34,8,-1,0
133,241,36,8,-1,0
287,648,30,8,-1,0
242,907,35,8,-1,0
184,6322,39,8,-1,0
119,125,46,8,-1,0
403,90,36,8,-1,0
626,54,22,8,-1,0
12,-132,26,8,-1,0
266,267,48,8,-1,0
23,289,32,8,-1,0
154,613,58,8,-1,0
10,618,57,8,-1,0
66,1786,53,8,-1,0
240,607,29,8,-1,0
224,586,34,8,-1,0
202,459,32,8,-1,0
144,298,55,8,-1,0
263,134,50,8,-1,0
543,34,43,8,-1,0
257,1378,44,8,-1,0
237,417,27,8,-1,0
23,25,35,8,-1,0
209,22,45,8,-1,0
34,398,35,8,-1,0
72,1164,49,8,-1,0
442,487,34,8,-1,0
45,1069,46,8,-1,0
1120,-192,43,8,-1,1
186,0,42,8,-1,0
318,332,55,8,-1,0
617,121,37,8,-1,0
226,68,31,8,-1,0
275,-176,57,8,-1,0
81,527,33,8,-1,0
74,193,43,8,-1,0
285,7601,60,8,-1,0
261,751,51,8,-1,0
297,495,38,8,-1,0
78,670,37,8,-1,0
183,363,41,8,-1,0
15,376,42,8,-1,0
352,292,41,8,-1,0
345,0,33,8,-1,0
230,184,32,8,-1,0
185,80,30,8,-1,0
296,1824,43,8,-1,0
181,2850,30,8,-1,0
133,48,37,8,-1,0
335,76,34,8,-1,0
139,336,32,8,-1,0
7,0,42,8,-1,0
163,433,35,8,-1,0
956,103,34,8,-1,0
166,1164,50,8,-1,0
71,129,34,8,-1,0
191,5873,38,8,-1,0
459,0,28,8,-1,0
292,82,55,8,-1,0
100,362,38,8,-1,0
257,186,31,8,-1,0
255,1216,57,8,-1,0
233,704,50,8,-1,0
128,205,47,8,-1,0
246,830,39,8,-1,0
56,-315,34,8,-1,0
210,64,41,8,-1,0
43,-820,59,8,-1,0
21,538,35,8,-1,0
91,948,31,8,-1,0
67,1288,55,8,-1,0
219,70,36,8,-1,0
110,393,41,8,-1,0
169,365,44,8,-1,0
248,879,40,8,-1,0
223,491,32,8,-1,0
92,0,38,8,-1,0
93,0,27,8,-1,0
205,229,33,8,-1,0
160,22,37,8,-1,0
105,570,40,8,-1,0
112,56,33,8,-1,0
383,118,40,8,-1,0
207,106,27,8,-1,0
193,1768,42,8,-1,0
10,213,41,8,-1,0
985,381,37,8,-1,1
249,1147,38,8,-1,0
122,373,44,8,-1,0
300,50,31,8,-1,0
672,67,34,8,-1,0
390,0,46,8,-1,0
116,61,33,8,-1,0
481,504,36,8,-1,0
21,177,32,8,-1,0
192,584,27,8,-1,0
6,-732,31,8,-1,0
8,572,41,8,-1,0
369,105,35,8,-1,0
393,0,50,8,-1,0
246,832,33,8,-1,0
330,2642,48,8,-1,0
380,195,36,8,-1,0
91,718,29,8,-1,0
84,336,34,8,-1,0
277,332,39,8,-1,0
399,1,32,8,-1,0
89,-138,59,8,-1,0
297,749,50,8,-1,0
176,14,37,8,-1,0
75,177,33,8,-1,0
111,557,52,8,-1,0
170,126,43,8,-1,0
238,359,53,8,-1,0
137,496,37,8,-1,0
141,72,50,8,-1,0
49,175,53,8,-1,0
89,430,47,8,-1,0
341,574,48,8,-1,0
461,69,35,8,-1,0
515,106,42,8,-1,0
123,0,43,8,-1,0
179,23,40,8,-1,0
102,42,36,8,-1,0
272,429,39,8,-1,0
17,88,32,8,-1,0
40,3932,44,8,-1,0
209,177,43,8,-1,0
89,468,53,8,-1,0
1187,639,41,8,-1,0
123,2124,53,8,-1,0
104,309,31,8,-1,0
200,202,51,8,-1,0
117,20,32,8,-1,0
37,-17,52,8,-1,0
51,-417,41,8,-1,0
145,528,30,8,-1,0
466,394,32,8,-1,0
303,856,31,8,-1,0
101,468,38,8,-1,0
283,138,44,8,-1,0
826,406,36,8,-1,0
185,221,34,8,-1,0
598,523,40,8,-1,0
120,-52,41,8,-1,0
185,397,56,8,-1,0
159,-432,39,8,-1,0
220,298,34,8,-1,0
192,1080,41,8,-1,0
423,-85,39,8,-1,0
337,4012,33,8,-1,0
306,123,52,8,-1,0
99,498,26,8,-1,0
27,23,54,8,-1,0
201,-315,30,8,-1,0
166,89,35,8,-1,0
182,699,47,8,-1,0
193,145,53,8,-1,0
271,-138,29,8,-1,0
103,491,36,8,-1,0
287,820,35,8,-1,0
235,1376,43,8,-1,0
732,0,38,8,-1,0
136,507,39,8,-1,0
126,771,58,8,-1,0
172,310,33,8,-1,0
43,136,60,8,-1,0
191,310,45,8,-1,0
117,813,39,8,-1,0
64,14,35,8,-1,0
260,-97,41,8,-1,0
149,332,40,8,-1,0
207,5034,33,8,-1,0
231,281,32,8,-1,0
128,576,44,8,-1,0
162,1891,34,9,-1,0
180,473,29,9,-1,0
144,216,49,9,-1,0
260,-13,31,9,-1,0
203,162,47,9,-1,0
85,365,34,9,-1,0
211,264,32,9,-1,0
94,490,32,9,-1,0
122,230,56,9,-1,0
175,-9,28,9,-1,0
292,317,35,9,-1,0
132,458,52,9,-1,0
130,19,35,9,-1,0
208,536,32,9,-1,0
105,117,42,9,-1,0
205,368,51,9,-1,0
112,-98,47,9,-1,0
117,627,34,9,-1,0
218,180,45,9,-1,0
62,26,31,9,-1,0
97,2171,40,9,-1,0
101,-118,53,9,-1,0
286,1059,44,9,-1,0
241,186,49,9,-1,0
252,1306,47,9,-1,0
283,3007,31,9,-1,0
131,-88,45,9,-1,0
380,265,30,9,-1,0
584,21,40,9,-1,0
371,230,27,9,-1,0
448,252,28,9,-1,0
274,422,28,9,-1,0
116,85,44,9,-1,0
357,4286,35,9,-1,0
215,0,29,9,-1,0
131,60,33,9,-1,0
61,687,32,9,-1,0
617,40,35,9,-1,1
483,22,31,9,-1,1
847,-333,36,9,-1,0
319,483,41,9,-1,0
57,503,35,9,-1,0
306,1245,40,9,-1,0
147,117,42,9,-1,0
244,33,34,9,-1,0
128,-320,41,9,-1,0
100,49,43,9,-1,0
59,0,37,9,-1,0
24,100,26,9,-1,0
85,344,32,9,-1,0
70,-286,51,9,-1,0
21,57,38,9,-1,0
167,370,51,9,-1,0
659,470,49,9,-1,0
327,0,31,9,-1,0
296,767,33,9,-1,0
307,1,30,9,-1,0
120,0,33,9,-1,0
390,121,41,9,-1,0
83,190,37,9,-1,0
250,120,33,9,-1,0
143,2068,32,9,-1,0
772,332,46,9,-1,1
198,-322,34,9,-1,0
21,274,32,9,-1,0
929,3,43,9,-1,1
254,6,28,9,-1,0
166,288,46,9,-1,0
93,146,52,9,-1,0
134,286,34,9,-1,0
375,114,27,9,-1,0
352,190,32,9,-1,0
217,111,37,9,-1,0
45,246,29,9,-1,0
93,108,40,9,-1,0
165,187,47,9,-1,0
266,457,34,9,-1,0
237,131,25,9,-1,0
164,1825,30,9,-1,0
538,307,31,9,-1,1
72,-198,35,9,-1,0
171,739,32,9,-1,0
710,759,28,9,-1,1
131,777,27,9,-1,0
514,378,37,9,-1,0
127,337,35,9,-1,0
198,-78,34,9,-1,0
239,355,31,9,-1,0
117,133,36,9,-1,0
705,32,38,9,-1,0
155,55,25,9,-1,0
18,417,51,9,-1,0
386,153,26,9,-1,0
138,794,40,9,-1,0
341,187,26,9,-1,0
339,335,36,9,-1,0
232,1407,59,9,-1,0
208,-116,26,9,-1,0
124,1842,49,9,-1,0
44,329,33,9,-1,0
75,428,31,9,-1,0
485,181,59,9,-1,0
576,2139,38,9,-1,0
280,253,37,9,-1,0
480,133,31,9,-1,0
86,785,54,9,-1,0
121,-45,41,9,-1,0
93,223,44,9,-1,0
211,2831,28,9,-1,0
238,2412,22,9,-1,0
399,11,31,9,-1,0
93,211,36,9,-1,0
144,34,37,9,-1,0
45,222,54,9,-1,0
98,3285,28,9,-1,0
128,-67,42,9,-1,0
106,670,35,9,-1,0
121,0,29,9,-1,0
123,96,59,9,-1,0
92,-3,46,9,-1,0
278,123,32,9,-1,0
219,443,43,9,-1,0
2462,406,41,9,-1,0
249,535,31,9,-1,0
210,302,26,9,-1,0
484,-43,29,9,-1,0
187,-346,31,9,-1,0
172,-271,37,9,-1,0
79,55,35,9,-1,0
207,375,31,9,-1,0
136,-2,30,9,-1,0
117,-680,29,9,-1,0
393,0,29,9,-1,0
107,217,39,9,-1,0
25,160,31,9,-1,0
132,118,27,9,-1,0
136,-1,22,9,-1,0
384,453,31,9,-1,0
38,169,39,9,-1,0
164,787,25,9,-1,0
825,78,27,9,-1,0
331,2269,28,9,-1,0
479,213,31,9,-1,0
229,164,46,9,-1,0
258,934,37,9,-1,0
490,4,27,9,-1,0
308,354,34,9,-1,0
137,23,30,9,-1,0
545,318,23,9,-1,0
109,-305,33,9,-1,0
168,616,43,9,-1,0
257,2590,50,9,-1,0
213,1868,31,9,-1,0
115,-578,32,9,-1,0
646,-227,32,9,-1,0
106,1981,37,9,-1,0
95,404,60,9,-1,0
205,65,47,9,-1,0
653,-1,32,9,-1,1
122,-68,34,9,-1,0
377,0,36,9,-1,0
322,229,28,9,-1,0
208,1656,31,9,-1,0
46,1342,43,9,-1,0
211,331,32,9,-1,0
156,238,31,9,-1,0
178,202,56,9,-1,0
133,318,34,9,-1,0
206,-1124,46,9,-1,0
544,662,27,9,-1,0
143,1790,33,9,-1,0
471,198,35,9,-1,0
200,726,29,9,-1,0
324,183,39,9,-1,0
71,149,48,9,-1,0
164,-91,58,9,-1,0
137,-9,36,9,-1,0
91,134,33,9,-1,0
280,0,32,9,-1,0
230,6259,32,9,-1,0
63,27,31,9,-1,0
135,383,30,9,-1,0
261,1108,30,9,-1,0
215,117,40,9,-1,0
200,108,35,9,-1,0
391,479,42,9,-1,0
1028,65,60,9,-1,1
107,234,28,9,-1,0
108,-53,29,9,-1,0
145,-131,33,9,-1,0
142,-39,23,9,-1,0
106,139,34,9,-1,0
134,262,29,9,-1,0
190,160,32,9,-1,0
241,186,55,9,-1,0
180,-79,39,9,-1,0
237,1113,37,9,-1,0
654,82,26,9,-1,1
189,321,35,9,-1,0
70,1326,26,9,-1,0
62,2257,34,9,-1,0
1087,1373,55,9,-1,0
323,304,39,9,-1,0
111,659,27,9,-1,0
197,491,30,9,-1,0
224,101,28,9,-1,0
557,33,33,9,-1,0
150,291,43,9,-1,0
388,218,50,9,-1,0
89,102,26,9,-1,0
57,88,33,9,-1,0
209,94,47,9,-1,0
188,-665,33,9,-1,0
342,-331,34,9,-1,0
84,550,33,9,-1,0
97,151,23,9,-1,0
530,5406,29,9,-1,0
365,269,33,9,-1,0
285,2457,41,9,-1,0
352,45,27,9,-1,0
316,610,34,9,-1,0
126,-133,53,9,-1,0
76,66,34,9,-1,0
1692,10,40,9,-1,1
24,350,27,9,-1,0
253,546,33,9,-1,0
73,360,40,9,-1,0
622,6,21,9,-1,0
133,0,31,9,-1,0
178,22,51,9,-1,0
404,57,26,9,-1,0
275,1349,26,9,-1,0
109,708,32,9,-1,0
134,1329,31,9,-1,0
407,7459,27,9,-1,0
225,47,58,9,-1,0
86,-516,39,9,-1,0
20,0,30,9,-1,0
247,433,29,9,-1,0
129,9,38,9,-1,0
324,-6,29,9,-1,0
2016,-197,28,9,-1,1
1054,184,41,9,-1,0
256,336,43,9,-1,0
163,36,43,9,-1,0
251,277,37,9,-1,0
113,452,46,9,-1,0
193,-135,53,9,-1,0
125,7,28,9,-1,0
344,442,41,9,-1,0
282,590,36,9,-1,0
1170,447,37,9,-1,0
408,49,38,9,-1,0
128,1118,32,9,-1,0
665,390,33,9,-1,1
67,-125,28,9,-1,0
167,-97,52,9,-1,0
395,18,30,9,-1,0
137,131,37,9,-1,0
118,527,27,9,-1,0
231,1129,31,9,-1,0
128,266,47,9,-1,0
174,687,33,9,-1,0
195,1726,46,9,-1,0
412,-388,38,9,-1,0
127,92,33,9,-1,0
13,-11,44,9,-1,0
61,1510,35,9,-1,0
286,171,38,9,-1,0
76,420,56,9,-1,0
53,513,33,9,-1,0
274,137,45,9,-1,0
409,21,30,9,-1,0
232,-312,34,9,-1,0
325,-208,32,9,-1,0
144,2,32,9,-1,0
1713,1033,27,9,-1,0
241,855,48,9,-1,0
103,781,54,9,-1,0
338,542,29,9,-1,0
182,-175,37,9,-1,0
346,79,26,9,-1,0
204,3,43,9,-1,0
296,4471,31,9,-1,0
551,2313,55,9,-1,0
663,-139,45,9,-1,0
338,300,35,9,-1,0
153,-3313,57,9,-1,0
188,352,49,9,-1,0
305,105,23,9,-1,0
1080,164,49,9,-1,0
1461,-202,35,9,-1,0
116,-256,38,9,-1,0
129,1261,39,9,-1,0
98,-503,27,9,-1,0
262,790,37,9,-1,0
147,0,57,9,-1,0
150,638,38,9,-1,0
282,47,26,9,-1,0
332,242,46,9,-1,0
88,469,44,9,-1,0
94,271,44,9,-1,0
455,948,28,9,-1,0
49,-356,37,9,-1,0
181,336,43,9,-1,0
345,61,25,9,-1,0
154,359,34,9,-1,0
294,105,39,9,-1,0
750,6809,35,9,-1,0
202,59,32,9,-1,0
81,0,31,9,-1,0
214,0,42,9,-1,0
128,216,31,9,-1,0
70,2530,30,9,-1,0
106,356,29,9,-1,0
279,-228,29,9,-1,0
400,198,36,9,-1,0
231,510,41,9,-1,0
175,223,37,9,-1,0
179,4,32,9,-1,0
107,338,39,9,-1,0
94,0,31,9,-1,0
142,328,33,9,-1,0
119,255,30,9,-1,0
180,304,24,9,-1,0
136,-256,55,9,-1,0
44,683,27,9,-1,0
229,84,47,9,-1,0
184,608,29,9,-1,0
73,230,56,9,-1,0
330,12,31,9,-1,0
126,881,46,9,-1,0
83,77,47,9,-1,0
25,510,29,9,-1,0
26,1555,35,9,-1,0
169,68,31,9,-1,0
179,43,29,9,-1,0
280,244,48,9,-1,0
61,1376,59,9,-1,0
124,392,44,9,-1,0
89,-396,30,9,-1,0
210,89,50,9,-1,0
393,10,25,9,-1,0
1178,150,32,9,-1,0
161,1387,49,9,-1,0
515,253,38,9,-1,0
177,853,29,9,-1,0
178,91,51,9,-1,0
185,348,29,9,-1,0
218,43,32,9,-1,0
191,-178,43,9,-1,0
245,2137,34,9,-1,0
255,1160,37,9,-1,0
488,3986,29,9,-1,0
211,126,39,9,-1,0
226,6411,34,9,-1,0
179,655,28,9,-1,0
460,2378,37,9,-1,0
432,15,29,9,-1,0
176,96,25,9,-1,0
162,191,33,9,-1,0
192,391,34,9,-1,0
237,31,50,9,-1,0
134,73,35,9,-1,0
44,0,53,9,-1,0
47,156,41,9,-1,0
752,231,48,9,-1,0
116,-83,32,9,-1,0
182,138,38,9,-1,0
122,221,57,9,-1,0
51,3284,50,9,-1,0
260,4190,40,9,-1,0
214,5694,45,9,-1,0
407,297,34,9,-1,0
389,-89,32,9,-1,0
31,244,28,9,-1,0
115,152,30,9,-1,0
878,1696,41,9,-1,0
277,714,36,9,-1,0
117,315,49,9,-1,0
262,312,32,9,-1,0
244,913,53,9,-1,0
119,-407,44,9,-1,0
162,338,34,9,-1,0
185,-435,56,9,-1,0
317,769,27,9,-1,0
214,120,32,9,-1,0
71,0,43,9,-1,0
43,9569,34,9,-1,0
298,351,35,9,-1,0
167,2,28,9,-1,0
86,226,52,9,-1,0
255,95,36,9,-1,0
83,123,35,9,-1,0
257,15,30,9,-1,0
194,375,23,9,-1,0
268,1190,37,9,-1,0
176,487,29,9,-1,0
97,123,28,9,-1,0
263,2272,56,9,-1,0
338,133,27,9,-1,0
180,447,33,9,-1,0
322,-864,53,9,-1,0
64,8,47,9,-1,0
71,107,50,9,-1,0
166,620,31,9,-1,0
210,42,31,9,-1,0
77,-120,37,9,-1,0
328,493,37,9,-1,0
164,296,48,9,-1,0
154,6248,31,9,-1,0
84,484,34,9,-1,0
153,12,32,9,-1,0
155,154,54,9,-1,0
111,606,31,9,-1,0
91,560,55,9,-1,0
257,564,27,9,-1,0
213,771,36,9,-1,0
173,0,33,9,-1,0
315,757,43,9,-1,0
190,333,42,9,-1,0
102,418,48,9,-1,0
35,-256,41,9,-1,0
83,494,36,9,-1,0
834,85,32,9,-1,0
244,127,58,9,-1,0
143,69,40,9,-1,0
1534,713,31,9,-1,0
291,-10,42,9,-1,0
163,-294,34,12,-1,0
149,222,34,12,-1,0
33,86,35,12,-1,0
144,0,57,12,-1,0
40,26,28,12,-1,0
79,103,50,12,-1,0
112,-80,46,12,-1,0
147,131,28,12,-1,0
836,106,57,12,-1,0
290,15,49,12,-1,0
148,4542,56,12,-1,0
289,172,56,12,-1,0
345,0,49,12,-1,0
1002,107,50,12,-1,0
181,15,47,12,-1,0
460,101,45,12,-1,1
129,304,44,12,-1,0
76,7816,51,12,-1,0
111,0,34,12,-1,0
104,784,25,12,-1,0
221,2581,30,12,-1,0
150,507,39,12,-1,0
399,333,25,12,-1,0
115,-220,34,12,-1,0
149,249,25,12,-1,0
92,-257,33,12,-1,0
111,210,44,12,-1,0
128,18722,55,12,-1,0
192,42,54,12,-1,0
88,210,43,12,-1,0
592,325,35,12,-1,0
105,123,27,12,-1,0
62,-25,42,12,-1,0
29,66,40,12,-1,0
59,0,31,12,-1,0
247,409,29,12,-1,0
160,4785,49,12,-1,0
144,121,59,12,-1,0
346,0,37,12,-1,0
57,231,60,12,-1,0
396,1135,25,12,-1,0
286,-201,28,12,-1,0
400,-278,40,12,-1,0
282,16,43,12,-1,0
38,-283,51,12,-1,0
252,-103,28,12,-1,0
76,113,54,12,-1,0
566,194,37,12,-1,0
167,247,35,12,-1,0
127,-402,26,12,-1,0
178,-40,55,12,-1,0
71,3867,57,12,-1,0
109,36,39,12,-1,0
120,2167,36,12,-1,0
102,243,35,12,-1,0
409,2,33,12,-1,0
117,737,40,12,-1,0
177,286,31,12,-1,0
757,311,32,12,-1,1
145,541,27,12,-1,0
124,2963,31,12,-1,0
36,-871,28,12,-1,0
94,75,33,12,-1,0
189,2597,31,12,-1,0
24,-454,25,12,-1,0
33,0,29,12,-1,0
185,304,47,12,-1,0
165,220,59,12,-1,0
405,561,35,12,-1,0
